"","Plant_ID","date_measured_1","site","height_1","stem_diameter_1","leaf_l_1","leaf_w_1","N_leaves_1","herb_0_1","herb_1_1","herb_2_1","herb_3_1","herb_4_1","herb_5_1","herb_6_1","notes_1","treatment_herb_level","date_soil_pre","date_soil_post","flower_may_26","munched_may_24","height_2","stem_diameter_2","leaf_l_2","leaf_w_2","N_leaves_2","herb_0_2","herb_1_2","herb_2_2","herb_3_2","herb_4_2","herb_5_2","herb_6_2","notes_2","umbels_tot","umbels_open","umbels_sampled","nectar_date","nectar_umbel_num_from_bottom","flowers_on_nectar_umbel_tot","flowers_on_nectar_umbel_open","removals_nectar_umbel","insertions_all_umbels","open_flowers_all_umbels","pods_date","tot_pods_ever","tot_pods_present","viable_pods_present","date_floral_tissue_first_noticed","soil_photo_notes","poll_quant_date_t1","umbels_tot_t1","umbels_open_t1","nectar_umbel_num_t1","removals_t1","insertions_t1","open_flowers_t1","nectar_flowers_tot_t1","nectar_flowers_open_t1","poll_nec_notes_t1","poll_quant_date_t2","umbels_tot_t2","umbels_open_t2","nectar_umbel_num_t2","removals_t2","insertions_t2","open_flowers_t2","nectar_flowers_tot_t2","nectar_flowers_open_t2","poll_nect_notes_t2","nect_sug_t1","nect_sug_t2","pod_notes","herb","logHerb","year","measureElapsed","photoElapsed","growthRate","herbRate","flowered_binary","survival","postHerbPhotoNoTime","avg_herb_2"
"199",237,"2022-05-19","mea",15.2,5.2,8,2.9,8,7,1,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,23.6,6.1,8.2,3.2,12,0,2,8,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/4/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.493902900855866,0.401392091864816,2,9,8,0.0614035087719298,0.0617378626069833,0,0,0.493902900855866,2.5
"200",238,"2022-05-19","mea",36,8.5,8.5,4.8,10,9,1,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,49.2,9.4,10.6,6.6,16,2,2,10,0,2,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/4/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",1.64179614379969,0.971459043319865,2,9,8,0.0407407407407408,0.205224517974961,0,1,1.64179614379969,1.875
"201",239,"2022-05-19","mea",27,6.9,8.6,2.8,8,8,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,42.9,6.9,11.2,5.4,14,2,0,9,0,0,0,3,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/4/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",1.48748226885028,0.911271061924818,2,9,8,0.0654320987654321,0.185935283606286,0,1,1.48748226885029,2.57142857142857
"202",240,"2022-05-19","mea",30.1,5.2,9.1,2.9,8,8,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,35,5.5,9.2,3.9,10,0,0,10,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/4/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone",NA,NA,"gone",1.09601971542825,0.740040172630327,2,9,8,0.0180878552971576,0.137002464428532,0,0,1.09601971542826,2
"203",241,"2022-05-19","rv",29.8,10,10.7,5.4,10,10,0,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,53.3,10.2,15.5,8.6,16,16,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",6,4,4,"","","6/18/22",6,0,NA,NA,NA,NA,NA,NA,"","7/3/22",6,2,5,33,14,57,31,31,"",NA,26.5,"",2.55690111366513,1.26888969209214,2,9,8,0.0876211782252051,0.319612639208142,1,1,2.55690111366514,0
"204",242,"2022-05-19","rv",32.7,12.1,10,4.2,12,10,0,0,1,1,0,0,"",1,NA,"5/26/22",NA,NA,56.4,13.1,13,8.4,20,2,2,14,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",13,6,5,"","","6/18/22",9,2,2,2,5,91,NA,NA,"no nectar","7/3/22",9,2,7,26,8,89,46,45,"",NA,26,"",2.41405355316415,1.22790031058904,2,9,8,0.0805300713557594,0.301756694145519,1,1,2.41405355316415,2.1
"205",243,"2022-05-19","rv",42.5,11.1,13,7.1,16,15,1,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,61.2,12.1,16,9.8,22,2,0,16,0,0,0,4,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",11,7,5,"","","6/18/22",4,0,NA,NA,NA,NA,NA,NA,"","7/3/22",6,2,5,12,14,76,51,49,"",NA,25,"",1.32387896307215,0.843237756339129,2,9,8,0.0488888888888889,0.165484870384018,1,1,1.32387896307214,2.54545454545455
"206",244,"2022-05-19","rv",32.5,3.5,5.8,3.5,6,6,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,39.5,5,8.2,3.5,12,2,0,8,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone",NA,NA,"gone",1.2167708411778,0.796051560915435,2,9,8,0.0239316239316239,0.152096355147225,0,0,1.2167708411778,2.33333333333333
"207",245,"2022-05-19","rv",42.8,11.2,13.7,6.5,16,15,1,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,58.8,12,4.4,8,24,2,0,2,0,20,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",5,3,3,"","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/3/22",5,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.628689456476453,-0.990716521963253,2,9,8,0.0415368639667705,-0.0785861820595567,1,1,-0.628689456476454,3.5
"208",246,"2022-05-19","rv",31.7,11.3,13.9,7.2,14,14,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,49,12.6,10.3,9.6,18,2,0,2,14,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",2,2,1,"","","6/18/22",2,2,1,46,2,36,31,29,"","7/3/22",2,0,NA,NA,NA,NA,NA,NA,"",19,NA,"",0.447775895968385,0.370028514008091,2,9,8,0.0606379249912373,0.0559719869960482,1,1,0.447775895968386,2.55555555555556
"209",247,"2022-05-19","rv",52.7,13,13.5,7.1,16,16,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,65.4,12.6,3.3,1.4,22,0,0,0,10,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",6,2,2,"5/21/22","","6/18/22",6,3,3,11,3,85,NA,NA,"no nectar","7/3/22",6,1,6,7,3,17,NA,NA,"no nectar",NA,NA,"",0.415129157306851,0.347220804178344,2,9,8,0.0267763019186169,0.0518911446633564,1,1,0.415129157306851,3.5
"210",248,"2022-05-19","rv",41.2,9.2,10.6,5.2,12,12,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,53.4,9.8,9.2,6.7,18,2,2,0,12,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",2,1,1,"","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/3/22",3,3,3,0,0,101,NA,NA,"no nectar",NA,NA,"",0.592967316371572,0.465598513687661,2,9,8,0.0329018338727076,0.0741209145464464,1,1,0.592967316371571,2.77777777777778
"211",249,"2022-05-19","rv",41.1,10,10.2,3.1,8,8,0,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,58.1,13,16.4,6.6,14,14,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",2,0,NA,NA,NA,NA,NA,NA,"","7/3/22",3,1,1,13,1,31,30,28,"",NA,23,"gone",4.42377507847687,1.69079208194584,2,9,8,0.0459583671262503,0.552971884809608,1,0,4.42377507847686,0
"212",250,"2022-05-19","rv",45.6,8,15.4,5.8,12,12,0,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,54.5,9.2,4.5,7.4,16,0,0,1,13,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",11,2,0,"5/21/22","","6/18/22",4,3,3,21,5,67,44,39,"","7/3/22",4,0,NA,NA,NA,NA,NA,NA,"",20,NA,"",-0.693649962855406,-1.1830269185616,2,9,8,0.0216861598440546,-0.0867062453569258,1,1,-0.693649962855406,3.3125
"213",251,"2022-05-19","rv",47.2,13.5,11.5,7.7,16,15,0,1,0,0,0,0,"",1,NA,"5/26/22",NA,NA,66.8,14.5,13.8,8.9,22,2,0,14,0,0,0,6,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",14,6,4,"5/21/22","","6/18/22",8,3,3,21,1,110,NA,NA,"no nectar","7/3/22",7,2,7,0,6,49,17,17,"",NA,26.5,"",0.720554694824754,0.542646735825521,2,9,8,0.0461393596986817,0.0900693368530943,1,1,0.720554694824754,2.90909090909091
"214",252,"2022-05-19","rv",39.1,9.9,14.9,5.3,12,12,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,53.6,10.7,13.9,6.5,16,2,0,12,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.689425229624959,0.52438837027395,2,9,8,0.0412048877522023,0.0861781537031199,0,1,0.689425229624959,2.25
"215",253,"2022-05-19","rv",47.2,13.6,16.7,8.8,16,14,0,0,0,0,0,2,"",0,NA,"5/26/22",NA,NA,68.8,16,18.2,10.4,20,20,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",11,8,8,"5/21/22","","6/18/22",8,5,4,16,4,156,NA,NA,"no nectar","7/3/22",8,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.935466586090547,0.660348427177193,2,9,8,0.0508474576271186,0.116933323261318,1,1,0.935466586090544,0
"216",254,"2022-05-19","rv",40.5,13.8,14.4,6.8,14,14,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,72,14.8,16.8,11.1,20,0,2,16,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",7,4,4,"5/21/22","","6/18/22",9,4,4,8,11,140,78,74,"","7/3/22",9,2,9,17,16,65,25,25,"",27.5,NA,"",0.91726746059845,0.650900974727086,2,9,8,0.0864197530864197,0.114658432574806,1,1,0.917267460598448,2.3
"217",255,"2022-05-19","rv",40.2,9.9,13.5,5.6,10,10,0,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,58.4,11.5,17.3,7.2,16,16,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",2.03914006286641,1.11157460134462,2,9,8,0.0503040353786622,0.254892507858301,0,0,2.03914006286641,0
"218",256,"2022-05-19","rv",31.2,12.8,11.5,6.7,14,13,1,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,46.2,13.3,4.2,6,18,0,0,2,1,13,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",1,1,1,"5/22/22","","6/18/22",8,2,2,37,4,94,48,48,"","7/3/22",9,2,8,0,0,101,34,32,"",17,20,"",-0.593787155266898,-0.900878008639349,2,9,8,0.0534188034188034,-0.0742233944083623,1,1,-0.593787155266898,3.94444444444444
"219",257,"2022-05-19","rv",45.2,13,11.1,5.6,14,13,0,1,0,0,0,0,"",0,NA,"5/26/22",NA,NA,71,13.9,16.2,9.4,20,18,0,0,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",12,10,9,"","","6/18/22",1,1,1,0,0,3,NA,NA,"no nectar","7/3/22",5,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",3.08694682635786,1.4077981940639,2,9,8,0.0634218289085546,0.385868353294733,1,1,3.08694682635786,0.6
"220",258,"2022-05-19","rv",35.2,14,11.1,5.6,14,10,2,0,0,1,0,1,"",1,NA,"5/26/22",NA,NA,57.5,15.6,14.5,8.8,22,2,0,13,0,0,0,7,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",12,7,7,"5/21/22","","6/18/22",8,3,2,34,7,76,24,24,"","7/3/22",7,3,7,6,4,94,30,30,"",17.5,17,"",1.49533294667778,0.914422165862653,2,9,8,0.0703914141414141,0.186916618334723,1,1,1.49533294667778,3.09090909090909
"221",259,"2022-05-19","rv",30.8,4.8,7.2,2.8,7,6,0,1,0,0,0,0,"",0,NA,"5/26/22",NA,NA,37.9,5.6,8.9,4.2,12,8,0,1,0,0,0,3,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone",NA,NA,"gone",0.935109762953859,0.660164049913695,2,9,8,0.0256132756132756,0.116888720369232,0,0,0.935109762953856,1.66666666666667
"222",260,"2022-05-19","rv",36,9.4,11.6,4.6,12,12,0,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,42.5,10.3,2.6,4.2,18,0,2,2,0,11,0,3,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",2,2,2,"","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/3/22",3,2,2,0,0,21,11,10,"",NA,22,"",-0.685515058100363,-1.15681908348031,2,9,8,0.0200617283950617,-0.0856893822625454,1,1,-0.685515058100363,3.77777777777778
"223",261,"2022-05-19","rv",45.1,11.3,11.3,6.5,10,10,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,55.3,11.6,8.9,7.6,18,2,2,14,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/3/22",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.541034616880591,0.432454019992607,2,9,8,0.0251293422025129,0.0676293271100739,1,1,0.541034616880591,1.66666666666667
"224",262,"2022-05-19","rv",27,8.2,9.5,5.1,10,10,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,37.6,9.4,10.9,6.5,18,4,0,7,0,0,0,7,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",6,3,3,"","","6/18/22",2,0,NA,NA,NA,NA,NA,NA,"","7/3/22",3,1,2,3,0,9,NA,NA,"no nectar",NA,NA,"",0.679590321804029,0.518549907608411,2,9,8,0.0436213991769547,0.0849487902255036,1,1,0.679590321804029,3.11111111111111
"225",263,"2022-05-19","rv",36.4,6.5,9,3.9,10,9,0,0,0,0,0,1,"weevil chomp 5/25",3,NA,"5/26/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chomped by weevil",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone",NA,NA,"gone",NA,NA,2,NA,NA,NA,NA,0,0,NA,NA
"226",264,"2022-05-19","rv",35.5,9.2,9.3,4,10,9,1,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,41.7,11,3.4,5.8,16,0,2,2,0,10,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.396375935626458,-0.504803684802401,2,9,8,0.0194053208137715,-0.0495469919533072,0,1,-0.396375935626458,3.625
"227",265,"2022-05-19","rv",25.3,6.8,3.8,1.8,4,4,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,40,8,5.4,4.9,10,0,0,6,2,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",3,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",1,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",3.88186690486825,1.58552770917969,2,9,8,0.0645586297760211,0.485233363108531,1,1,3.88186690486825,3
"228",266,"2022-05-19","rv",40.7,9.9,10,3.5,8,8,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,56.4,10.4,8.4,6.1,14,0,0,0,8,6,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",1.36275469620021,0.859828182490337,2,9,8,0.0428610428610428,0.170344337025026,0,1,1.36275469620021,3.42857142857143
"229",267,"2022-05-19","rv",48,11.1,10.1,4,10,10,0,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,62.5,13.2,16.3,6.6,14,14,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",7,3,3,"","","6/18/22",4,0,NA,NA,NA,NA,NA,NA,"","7/3/22",4,2,4,10,0,38,NA,NA,"no nectar",NA,NA,"",2.84621762212327,1.34709022958118,2,9,8,0.0335648148148148,0.355777202765408,1,1,2.84621762212326,0
"230",268,"2022-05-19","rv",12.2,3.9,5.2,2,6,6,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,27.3,3.6,5.2,3.9,8,0,2,6,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",1.46870109546166,0.903692140037834,2,9,8,0.13752276867031,0.183587636932707,0,1,1.46870109546166,1.75
"231",269,"2022-05-19","rv",24,5.8,7.8,3.2,8,8,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,28.5,6.6,8.7,4.5,12,2,0,10,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.654624946147341,0.503574364505052,2,9,8,0.0208333333333333,0.0818281182684176,0,0,0.654624946147341,1.66666666666667
"232",270,"2022-05-19","rv",22.2,7,8.4,2.7,8,8,0,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,37.5,8.3,3.9,4.1,14,2,2,9,0,0,1,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",1,1,0,"","","6/18/22",1,0,NA,NA,NA,NA,NA,NA,"","7/3/22",3,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.0165310737400254,-0.0166692367106481,2,9,8,0.0765765765765766,-0.00206638421750317,1,1,-0.0165310737400254,1.78571428571429
"233",271,"2022-05-19","rv",35.2,7.1,15.2,4.5,14,14,0,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,61.4,9,4,4.7,18,1,0,3,1,12,1,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",5,5,3,"","","6/18/22",2,0,NA,NA,NA,NA,NA,NA,"","7/3/22",4,1,1,0,2,13,19,16,"",NA,23.5,"",-0.671489066171198,-1.11318515750543,2,9,8,0.0827020202020202,-0.0839361332713998,1,1,-0.671489066171198,3.44444444444444
"234",272,"2022-05-19","rv",30.8,8.9,8.5,4.4,10,10,0,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,44.5,10.1,14.1,6.3,16,14,0,1,0,1,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",6,4,4,"","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/3/22",3,2,2,8,8,58,39,35,"",NA,25.5,"",2.16844623329283,1.15324132050154,2,9,8,0.0494227994227994,0.271055779161604,1,1,2.16844623329283,0.375
"235",273,"2022-05-19","rv",28,8.5,10.3,5,10,10,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,36,8,8.6,6.3,12,2,2,6,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",6,3,2,"","","6/18/22",5,2,1,9,0,36,NA,NA,"no nectar","7/3/22",5,1,5,21,4,18,NA,NA,"no nectar",NA,NA,"",0.556479549248748,0.4424265718789,2,9,8,0.0317460317460317,0.0695599436560935,1,1,0.556479549248748,2.16666666666667
"236",274,"2022-05-19","rv",27.8,8.9,8.1,3.4,10,10,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,44.3,9.5,7.9,5.5,16,2,0,12,0,2,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",2,2,2,"","","6/18/22",4,1,1,7,0,37,NA,NA,"no nectar","7/3/22",4,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",1.16732073497152,0.773491720356748,2,9,8,0.065947242206235,0.14591509187144,1,1,1.16732073497152,2
"237",275,"2022-05-19","rv",19.6,7.5,6.9,2.9,6,6,0,0,0,0,0,0,"",2,NA,"5/26/22",NA,NA,27.3,8.4,8.7,6.6,14,4,0,0,10,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",2.36073850791258,1.21216074384555,2,9,8,0.0436507936507936,0.295092313489073,0,1,2.36073850791258,2.14285714285714
"238",276,"2022-05-19","rv",30.2,12.1,8.8,2.6,8,8,0,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,34.5,13.8,10.1,3.5,14,5,0,1,8,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",7,6,5,"","","6/18/22",7,0,NA,NA,NA,NA,NA,NA,"","7/3/22",11,2,6,7,1,19,25,21,"",NA,25.5,"",-0.14527833291294,-0.156979398614273,2,9,8,0.0158204562178072,-0.0181597916141175,1,1,-0.14527833291294,1.85714285714286
"239",277,"2022-05-19","rv",40.6,16.9,14,7.8,14,14,0,0,0,0,0,0,"",1,NA,"5/26/22",NA,NA,58.3,16.1,14.3,8,18,2,0,12,4,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/21/22","","6/18/22",9,3,3,3,3,135,57,54,"","7/3/22",14,4,8,70,26,140,46,40,"branched ramet. One with 10 umbels, 2 open, nectar taken from the 8th. The other with 4 umbels, 2 open.",32,21.5,"gone",0.908922737695049,0.646539071266136,2,9,8,0.048440065681445,0.113615342211881,1,0,0.908922737695048,2
"240",278,"2022-05-19","rv",28.3,12.8,11.4,6.1,10,9,1,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,42.2,13.8,4.8,8.9,16,0,1,1,0,12,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",7,7,5,"","","6/18/22",8,2,1,5,32,59,51,51,"","7/3/22",12,2,7,29,20,69,49,47,"branched ramet. One with 10 umbels, 2 open, nectar taken from the 7th. The other with 2 umbels, 0 open.",30,19,"",-0.475506213753107,-0.645321698219025,2,9,8,0.0545740086376129,-0.0594382767191384,1,1,-0.475506213753107,3.9375
"241",279,"2022-05-19","rv",18,9.5,7,2.5,4,4,0,0,0,0,0,0,"",3,NA,"5/26/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chomped by weevil",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone","7/3/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone",NA,NA,"gone",NA,NA,2,NA,NA,NA,NA,0,0,NA,NA
"242",280,"2022-05-19","rv",34,7.1,10.8,3.4,10,9,1,0,0,0,0,0,"",0,NA,"5/26/22",NA,NA,59.4,8,15.2,5.4,14,7,5,0,1,1,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/3/22",1,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",1.66553070866142,0.980403178002691,2,9,8,0.0830065359477124,0.208191338582677,1,1,1.66553070866142,0.857142857142857
"243",281,"2022-05-23","tp",27.4,6.9,11.8,8.5,14,14,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,36.1,7,7.4,5,16,0,0,14,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.172845430203076,-0.18976369719442,2,8,6,0.0396897810218978,-0.0288075717005126,0,0,-0.172845430203076,2.5
"244",282,"2022-05-23","tp",58.7,11.5,19,7.7,18,2,4,0,0,0,0,2,"",1,NA,"5/30/22",NA,NA,70.6,11.8,17.1,7.8,20,0,0,16,0,0,0,4,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",3,0,0,"5/25/22","","6/17/22",4,0,NA,NA,NA,NA,NA,NA,"","6/30/22",4,1,2,0,0,7,NA,NA,"no nectar",NA,NA,"",0.276792072706002,0.244350738973897,2,8,6,0.0253407155025553,0.046132012117667,1,1,0.276792072706002,2.8
"245",283,"2022-05-23","tp",60.8,10.9,18.5,7.5,14,13,1,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,71.6,10.8,12.3,7.6,18,0,2,14,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",2,0,NA,NA,NA,NA,NA,NA,"","6/30/22",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.169289899692124,-0.185474401419797,2,8,6,0.022203947368421,-0.0282149832820207,1,1,-0.169289899692124,2.33333333333333
"246",284,"2022-05-23","tp",39,9.2,10.6,3.7,10,10,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,28.3,4.5,9,3.4,10,0,0,10,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.19231857144614,0.175899790860735,2,8,6,-0.0342948717948718,0.0320530952410234,0,0,0.19231857144614,2
